"","m/z","var_m/z","max_int","sum_int","RT","minRT","maxRT","part_ID","EIC_ID","peak_ID","Score"
"599",850.561228434245,5.57551781336466e-08,1787181.875,8617217.25,1145.52,1140.25,1151.93,6259,11088,7645,0
"600",480.309830885667,2.5513214426679e-08,1785243,56463770.5742188,674.243,615.682,760.739,3588,6199,4356,0
"601",844.637869027945,5.04084313527132e-06,1781705.625,12669517.109375,1281.22,1259.7,1285.15,6227,10995,7541,0
"602",784.579600016276,9.05121366182963e-07,1780113.375,9540858.75,1298.39,1295.76,1305.55,5875,10162,6843,0
"603",741.519668579102,1.05239450931549e-07,1776391.75,5915386.375,1222.94,1222.94,1229.09,5602,9562,6304,0
"604",269.06425006573,1.21577630215641e-08,1775176.5,37487002.4814453,263.177,219.676,347.287,1670,2636,1823,0
"605",774.530242919922,2.34693288803101e-07,1772173.75,6493646.375,1148.01,1145.52,1151.93,5814,10044,6731,0
"606",876.578199114118,6.04172493075276e-07,1763692.75,13710808.1796875,1151.93,1124.28,1157.33,6386,11439,7973,0
"607",797.579299926758,2.14514633019765e-07,1763487.75,5454330.125,1366.73,1365.05,1371.74,5964,10365,7021,0
"608",717.51887512207,9.55270869391305e-08,1762617.625,12169104.25,1227.38,1222.94,1236.8,5400,9198,6025,0
"609",721.541240985577,8.0332542077089e-08,1762388,20321631.375,1319.09,1317.11,1342.12,5432,9257,6074,0
"610",826.561096191406,1.60187482833862e-07,1762097.125,4761762.625,1191.04,1188.82,1192.63,6129,10766,7366,0
"611",146.965916951497,1.16415321826935e-10,1758574.625,14466519.875,341.739,331.988,357.929,59,81,54,0
"612",754.574035644531,2.62397030989329e-05,1749290,14704803.8125,1463.68,1435.32,1473.22,5691,9746,6473,0
"613",717.518544514974,2.39039460817973e-07,1748132.625,7623856.4375,1241.11,1238.75,1249.25,5400,9198,6026,0
"614",893.577331542969,9.08970832824707e-07,1748023.625,4858105.75,1232.77,1232.77,1236.8,6501,11630,8151,0
"615",704.543302408854,6.869790099916e-07,1741904.625,17079280.640625,1363.37,1342.12,1371.74,5285,9004,5884,0
"616",306.919090093568,1.49496353477867e-08,1741485.125,29273865.9658203,229.668,172.202,263.177,2061,3251,2259,0
"617",761.517857142857,7.49847718647548e-07,1740812.125,9552866.8125,1243.87,1238.75,1251.89,5739,9847,6557,0
"618",731.575454711914,1.6484409570694e-07,1739767.5,5623199.875,1315.93,1313.95,1319.09,5520,9408,6186,0
"619",858.623657226562,3.35276126861572e-08,1736861.875,4959798,1391.18,1386.26,1391.18,6299,11196,7753,0
"620",146.965915679932,5.82076609134674e-11,1735281.25,5924290,374.884,370.139,387.39,59,81,55,0
"621",863.709433661567,3.51223621576551e-06,1732803.25,27990972.8808594,1610.65,1589.03,1694.82,6322,11264,7811,0
"622",842.641320800781,2.96320234026228e-07,1731918.75,18818425.125,1402.06,1399.7,1432.55,6218,10966,7518,0
"623",754.54296875,2.64619787534078e-06,1731580.375,9802437.25,1245.55,1235.13,1247.94,5691,9747,6476,0
"624",771.647027587891,2.95084383752611e-07,1731267.5,11428779.3125,1188.82,1173.41,1192.63,5797,9999,6692,0
"625",769.641326904297,3.49804759025574e-07,1730785.375,8371647.25,1204.97,1200.12,1212.18,5784,9967,6662,0
"626",817.608959197998,7.38313732047876e-06,1730262.25,11508611.5859375,1188.82,1154.7,1191.04,6073,10642,7276,0
"627",841.640713161892,2.61525726980633e-06,1728328.25,7696899.1796875,1380.36,1365.05,1381.94,6212,10952,7511,0
"628",799.630527072483,8.76478022999234e-07,1727918.125,10198625.8203125,1283.58,1271.76,1286.74,5975,10392,7043,0
"629",876.577933175223,9.11809149242583e-08,1726618,8547615.75,1160.38,1160.38,1176.05,6386,11439,7974,0
"630",871.72569958917,1.46742488069487e-06,1726414.75,26395302.09375,1507.33,1502.46,1582.68,6360,11370,7908,0
"631",769.352334158761,1.22995985733284e-07,1725689,16635755.0390625,1450.24,1420.55,1453.88,5783,9965,6656,0
"632",733.545333862305,7.15961002490737e-05,1718947.125,9001782.96875,1127.61,1104.75,1135.67,5542,9438,6205,0
"633",865.700988769531,8.10250639915466e-06,1716077.125,5585304.5234375,1484.16,1470.31,1485.98,6331,11288,7836,0
"634",796.572952270508,7.13703533013662e-07,1709921.625,5294108.75,1365.05,1358.79,1365.05,5957,10348,7006,0
"635",865.70273844401,4.03573115666707e-07,1707970.875,4548876.75,1488.61,1488.61,1493.33,6331,11288,7837,0
"636",778.543605259487,5.69437231336321e-08,1707447.5,9838488.75,1118.48,1116.11,1132.35,5838,10095,6781,0
"637",871.722011021205,4.47886330740792e-06,1694885.125,6960199.8828125,1484.16,1473.22,1488.61,6360,11370,7909,0
"638",713.289276123047,1.67638063430786e-08,1692986,2527540,1245.55,1243.87,1245.55,5364,9139,5960,0
"639",797.579607282366,1.18854499998547e-07,1688922.75,9452300.625,1373.83,1373.83,1386.26,5964,10365,7022,0
"640",767.633229573568,1.39201680819194e-07,1687500.875,5951467,1182.57,1173.41,1185.23,5773,9937,6638,0
"641",765.626536051432,3.77620259920756e-07,1683784.625,6477192.71875,1180.62,1173.41,1185.23,5764,9907,6605,0
"642",214.018637799202,1.14573784358627e-08,1683177.125,31964813.4511719,222.444,170.487,282.999,988,1562,1047,0
"643",769.352380371094,1.22934579849243e-08,1678475,7344790,1460.37,1457.19,1470.31,5783,9965,6657,0
"644",754.575415039062,1.41561031341553e-08,1676630.125,7676676.375,1484.16,1476.12,1485.98,5691,9746,6474,0
"645",869.71728515625,8.19563865661621e-08,1674694.875,6211164.125,1507.33,1502.46,1510.1,6350,11342,7894,0
"646",840.636454264323,1.82894014176868e-06,1674334,17949871.6015625,1388.52,1369.49,1399.7,6208,10942,7497,0
"647",394.975921630859,6.20881716410319e-10,1674017.375,5742292.75,1694.82,1691.76,1700.91,2936,4802,3340,0
"648",827.552349384014,1.42233971601877e-05,1671893.5,13688585.5,1091.37,1064.12,1092.79,6135,10779,7373,0
"649",867.712296919389,1.02150362807435e-06,1669696.625,20438931.5625,1519.5,1513.01,1573.79,6341,11314,7872,0
"650",803.64448038737,1.98806325594584e-07,1661231.75,8192666,1281.22,1279.9,1288.69,5997,10453,7107,0
"651",902.608856201172,4.83915209770203e-07,1658260.75,7656852.4375,1236.8,1230.95,1241.11,6560,11725,8234,0
"652",705.55207824707,6.88868264357249e-07,1655611.625,5947069.875,1380.36,1380.36,1386.26,5295,9020,5888,0
"653",866.707347196691,7.339397116619e-06,1654523.5,17054695.6113281,1513.01,1473.22,1516.32,6335,11301,7855,0
"654",763.572916666667,1.83681646982829e-06,1654371.75,8736187.5,1251.89,1249.25,1259.7,5752,9876,6585,0
"655",762.565637207031,1.43535435199738e-06,1652617.75,6598387.9375,1255.94,1253.72,1261.52,5745,9860,6573,0
"656",146.965905325753,6.65230410439627e-11,1649445.75,10217736.375,738.993,735.196,752.204,59,82,56,0
"657",763.5705078125,7.45803117752075e-07,1646190.125,7082329.875,1188.82,1187.5,1194.21,5752,9876,6586,0
"658",842.630820138114,9.74112241477757e-06,1645824.125,13294137.75,1281.22,1257.62,1285.15,6218,10967,7519,0
"659",754.557395241477,7.70593231374567e-07,1639083.25,11496668.46875,1348.43,1336.62,1356.83,5691,9748,6477,0
"660",755.545043945312,1.81049108505249e-06,1637069,11851843.625,1245.55,1229.09,1247.94,5698,9758,6486,0
"661",847.648559570312,4.21702861785889e-07,1626444.875,8158828.875,1298.39,1292.22,1302.16,6246,11044,7599,0
"662",146.965911865234,0,1624602.625,4414777.375,714.577,713.147,720.347,59,82,57,0
"663",850.561405726841,4.7767637195168e-07,1623230.75,11988488.96875,1154.7,1154.7,1187.5,6259,11088,7646,0
"664",769.640126546224,6.47331277529399e-07,1620638.875,6391996.421875,1182.57,1173.41,1185.23,5784,9967,6663,0
"665",158.975293477376,3.18201879660288e-10,1617996.125,4845060.1875,1563.84,1558.3,1573.79,203,306,224,0
"666",901.604637145996,5.47018966504506e-07,1615832.5,11017763.75,1229.09,1220.85,1235.13,6554,11715,8227,0
"667",901.605322265625,5.82262873649597e-07,1606485.75,6003901,1245.55,1243.87,1251.89,6554,11715,8228,0
"668",796.586995442708,3.06715567906698e-07,1603424.125,4301556.625,1463.68,1463.68,1470.31,5957,10347,7004,0
"669",796.621353149414,3.66009771823883e-07,1603280,5172825.0625,1281.22,1279.9,1285.15,5957,10349,7007,0
"670",769.640014648438,7.07805156707764e-08,1596731.625,4180625.25,1188.82,1187.5,1191.04,5784,9967,6664,0
"671",824.643775939941,1.86197991882052e-07,1590114.5,10747608.875,1288.69,1278.59,1290.22,6114,10737,7344,0
"672",873.730307839134,7.33340328389948e-07,1584692.875,14466358.375,1507.33,1488.61,1516.32,6369,11397,7935,0
"673",867.710283551897,1.31467268580482e-06,1583726.5,9827996.5,1505.78,1493.33,1510.1,6341,11314,7873,0
"674",146.965901692708,7.76102145512899e-11,1581038.125,4236605,689.527,687.557,691.227,59,82,58,0
"675",825.539470672607,1.01188197731972e-07,1578912,14240202.4375,1061.34,1029.68,1066.36,6122,10750,7352,0
"676",859.621015276228,1.40035436266945e-06,1576716.875,9191053.25,1366.73,1358.79,1371.74,6302,11210,7763,0
"677",765.575388590495,1.11198673645655e-05,1575802.625,5324372.984375,1173.41,1165.1,1182.57,5764,9908,6606,0
"678",808.580977376302,1.48876791908627e-06,1574503.875,15629045.6015625,1192.63,1165.1,1196.46,6030,10528,7180,0
"679",803.642138671875,1.42946839332581e-05,1571919,3307305.7734375,1278.59,1264.41,1278.59,5997,10453,7108,0
"680",796.621505737305,2.74119277795156e-07,1570765.75,5788751.75,1288.69,1286.74,1292.22,5957,10349,7008,0
"681",795.608837890625,6.45220279693603e-07,1570288.625,6443015.375,1202.62,1196.46,1204.97,5952,10333,6996,0
"682",847.647521972656,9.26532915660313e-06,1566615.625,6416667.4921875,1273.57,1255.94,1276.09,6246,11044,7600,0
"683",801.638290405273,7.41022328535716e-07,1566087,5239374.875,1293.9,1292.22,1298.39,5986,10421,7071,0
"684",763.524592081706,1.33057774016351e-06,1565446.125,11976508.7109375,1235.13,1217.17,1238.75,5752,9877,6587,0
"685",765.580705122514,3.6761841990731e-06,1562823.375,10015278.34375,1245.55,1241.11,1276.09,5764,9909,6609,0
"686",869.715492942116,1.63188034837896e-06,1559423,11081413.6269531,1490.16,1470.31,1496.24,6350,11342,7895,0
"687",704.543029785156,3.60111395517985e-08,1556621.75,8946042.75,1378.4,1376.05,1388.52,5285,9004,5885,0
"688",793.546366373698,2.15073426564535e-06,1555368.75,3565196.6875,1217.17,1217.17,1220.85,5941,10298,6959,0
"689",754.575816761364,5.05284829573198e-08,1555323.625,11479391.125,1490.16,1488.61,1516.32,5691,9746,6475,0
"690",797.576436360677,8.00689061482747e-06,1553924.25,3574443.8125,1363.37,1358.79,1363.37,5964,10365,7023,0
"691",897.591394042969,1.93052821689182e-07,1553309,11387112.34375,1255.94,1251.89,1271.76,6531,11679,8211,0
"692",867.708099365234,7.10998262677874e-06,1552536,7700050.14453125,1490.16,1473.22,1490.16,6341,11314,7874,0
"693",394.975921630859,1.86264514923096e-09,1550872.625,5750284.125,1706.34,1704.1,1712.45,2936,4802,3341,0
"694",721.502136230469,1.58324837684631e-07,1547104.5,6116958.25,1191.04,1188.82,1196.46,5432,9258,6075,0
"695",789.540603637695,3.13855707645416e-07,1543858.75,5449302.125,1249.25,1245.55,1251.89,5910,10232,6904,0
"696",344.978991699219,2.1420419216156e-09,1543107.875,7185832.625,1607.6,1595.4,1616.88,2472,3931,2702,0
"697",864.714194557884,4.2658807201819e-06,1539746,23889505.265625,1610.65,1589.03,1685.38,6327,11274,7825,0
"698",755.566223144531,6.0349702835083e-07,1539582.75,5560914.125,1373.83,1369.49,1376.05,5698,9757,6484,0
"699",861.633834838867,4.22288264547076e-07,1537270.25,10900693.375,1397.31,1388.52,1404.56,6312,11238,7793,0
"700",789.528828938802,8.20805629094442e-07,1536309.625,3933343.6875,1182.57,1182.57,1187.5,5910,10231,6901,0
"701",158.975228881836,4.02797013521194e-09,1530476.375,2701164.109375,1530.32,1522.54,1532.81,203,306,225,0
"702",866.711050851004,4.30182332084292e-07,1526896,8722659,1525.32,1525.32,1540.72,6335,11301,7856,0
"703",841.630310058594,8.81031155586243e-07,1522712.875,6546311.125,1298.39,1292.22,1300.48,6212,10953,7512,0
"704",244.985347747803,8.34309806426366e-10,1517507.875,5112100.625,1821.73,1814.23,1828.1,1404,2194,1476,0
"705",721.501437717014,6.18501669830746e-07,1508367.125,8873764.34375,1180.62,1165.1,1185.23,5432,9258,6076,0
"706",767.634623209635,8.80161921183268e-07,1507104.75,7558184.6875,1214.54,1209.96,1220.85,5773,9937,6639,0
"707",766.634284973145,1.25429193888392e-06,1506188,8714157.8125,1214.54,1212.18,1227.38,5767,9919,6619,0
"708",803.645095825195,2.71635750929515e-07,1503856.375,4852291.0625,1310.68,1308.05,1313.95,5997,10453,7109,0
"709",583.514175415039,2.82501180966695e-08,1500531.375,5504862.25,1278.59,1278.59,1283.58,4316,7593,5191,0
"710",755.546813964844,2.68220901489258e-07,1498771.625,2348422.1875,1173.41,1170.37,1173.41,5698,9759,6489,0
"711",861.629916104403,8.7278810414401e-06,1498482.875,11170604.5,1369.49,1352.77,1373.83,6312,11238,7794,0
"712",830.575128173828,9.04376308123271e-07,1491895.375,10644462.125,1177.86,1165.1,1187.5,6151,10818,7393,0
"713",698.513427734375,3.87430191040039e-08,1489132.625,6717449.4375,1266.23,1259.7,1271.76,5232,8932,5837,0
"714",872.728462219238,2.05150406275477e-06,1486407.875,9648016.5625,1507.33,1493.33,1513.01,6365,11389,7924,0
"715",799.631591796875,7.3947012424469e-07,1485529,6206099.6875,1292.22,1290.22,1298.39,5975,10392,7044,0
"716",853.446252441406,2.25690503915151e-07,1483205.375,15534963.2363281,1668.42,1653.05,1727.31,6269,11124,7685,0
"717",856.68904876709,2.86714306899479e-08,1478619.625,9544868.875,1613.7,1600.95,1623.1,6289,11168,7721,0
"718",693.624032685251,3.70694606593161e-07,1478083.125,23594055.4335938,1582.68,1554.98,1656.37,5199,8882,5806,0
"719",813.598220825195,2.29415794213613e-07,1476470.875,4833932.5,1196.46,1192.63,1198.14,6059,10598,7237,0
"720",870.721939086914,1.21417854513441e-06,1473706.375,9868294.6875,1507.33,1496.24,1516.32,6353,11355,7898,0
"721",789.538833618164,2.54783247198377e-06,1472530.25,8611008.75,1227.38,1217.17,1230.95,5910,10232,6905,0
"722",816.57878112793,3.48283598820368e-06,1469755.75,5071317.25,1249.25,1243.87,1251.89,6069,10630,7265,0
"723",718.531066894531,2.74181365966797e-07,1464053.5,7469183.3125,1339.62,1336.62,1346.61,5408,9210,6037,0
"724",763.524353027344,2.60770320892334e-08,1460613.25,4062945.5,1249.25,1247.94,1251.89,5752,9877,6588,0
"725",762.506884765625,7.71135091781616e-08,1459784.75,6635007.25,1177.86,1177.86,1187.5,5745,9859,6571,0
"726",902.608148193359,3.91941931512621e-07,1459682.875,10671605.640625,1222.94,1209.96,1229.09,6560,11725,8235,0
"727",740.524609375,3.71411442756653e-07,1459362.25,5844309.1875,1255.94,1253.72,1261.52,5596,9546,6288,0
"728",453.228631381331,2.82310022802776e-08,1459069.25,18932802.3007812,277.584,268.859,337.809,3395,5760,4026,0
"729",599.500691731771,3.06405127048492e-07,1455469,5600657.6953125,1264.41,1255.94,1273.57,4458,7801,5311,0
"730",841.629347059462,2.81965153084861e-05,1454701.5,8671736.75,1273.57,1261.52,1279.9,6212,10953,7513,0
"731",755.546936035156,8.83936882019043e-06,1454667.75,6275584.4375,1253.72,1251.89,1269.13,5698,9758,6487,0
"732",793.538262261285,1.59148540761736e-05,1454530,6955557.09375,1173.41,1154.7,1177.86,5941,10298,6960,0
"733",800.545506068638,8.30207552228655e-08,1449120,8016108.5625,1150.24,1142.48,1157.33,5981,10410,7064,0
"734",856.602020263672,2.33078996340434e-06,1439673.125,4744039,1286.74,1283.58,1288.69,6289,11167,7720,0
"735",795.607654571533,3.26942342023055e-06,1438937.375,13317343.6328125,1194.21,1157.33,1194.21,5952,10333,6997,0
"736",765.579319545201,5.32184328351702e-08,1437857.875,8677552.25,1185.23,1180.62,1198.14,5764,9909,6610,0
"737",821.601593017578,1.98795036836104e-07,1437333,11121011.375,1336.62,1319.09,1342.12,6096,10697,7318,0
"738",868.715108235677,1.85985118150711e-06,1436860.625,10513387.375,1507.33,1493.33,1516.32,6346,11329,7884,0
"739",764.629871715199,4.32830352287788e-06,1436331,14911740.1484375,1236.8,1232.77,1279.9,5756,9887,6595,0
"740",751.522926732113,5.41541747182433e-06,1433953.25,14983883.2890625,1100.02,1058.97,1102.26,5671,9709,6444,0
"741",813.598471901634,8.11571424657648e-07,1433004.75,11339535.5,1209.96,1207.61,1229.09,6059,10598,7238,0
"742",280.9443359375,7.4783769937662e-06,1431741.375,14488561.0820312,1466.99,1446.93,1485.98,1785,2790,1934,0
"743",825.646911621094,9.18904940287272e-08,1430874.625,4847196.6875,1276.09,1273.57,1279.9,6122,10751,7354,0
"744",844.638834635417,6.19639952977498e-07,1429941,3846869.625,1286.74,1286.74,1290.22,6227,10995,7542,0
"745",824.643249511719,1.54972076416016e-07,1427173.625,4890091.734375,1276.09,1264.41,1276.09,6114,10737,7345,0
"746",583.5140625,4.20957803726196e-08,1426829.625,6019680.75,1286.74,1285.15,1292.22,4316,7593,5192,0
"747",884.534518771701,1.69213033384747e-05,1424370.5,6391169.265625,1124.28,1104.75,1127.61,6445,11529,8063,0
"748",789.529632568359,1.39006546565465e-06,1421579.25,7848950,1188.82,1188.82,1202.62,5910,10231,6902,0
"749",244.985361735026,7.76102145512899e-11,1419297.375,3833811.625,1804.05,1799.04,1806.96,1404,2194,1477,0
"750",884.538330078125,5.66244125366211e-08,1418079.125,7343225.75,1138.84,1135.67,1148.01,6445,11529,8064,0
"751",694.634591238839,8.29178662527175e-06,1415240.25,6160422.984375,1646.42,1631.7,1649.74,5204,8889,5813,0
"752",244.9853515625,2.3283064365387e-10,1414959.625,6508978.5,1753.45,1750.94,1764.69,1404,2194,1478,0
"753",755.561050415039,4.37771280606588e-06,1414157.375,16829823.375,1361.02,1336.62,1366.73,5698,9757,6485,0
"754",759.560729980469,1.09026829401652e-06,1411556.75,4263164.375,1191.04,1187.5,1192.63,5727,9818,6535,0
"755",765.579162597656,NA,1411247,1411247,1177.86,1177.86,1177.86,5764,9909,6611,0
"756",769.352003309462,1.47940286623886e-07,1407724.5,11322166.9648438,1473.22,1473.22,1519.5,5783,9965,6658,0
"757",759.560339355469,3.16666232215034e-06,1406130.875,8227459.07421875,1173.41,1157.33,1182.57,5727,9818,6536,0
"758",840.63623046875,1.04308128356934e-07,1405370.125,4068635.875,1404.56,1402.06,1406.78,6208,10942,7498,0
"759",800.584572928292,5.26676220553262e-06,1401827.25,10676847.71875,1339.62,1317.11,1344.12,5981,10412,7067,0
"760",764.565608723958,1.14231592132932e-06,1401188,11542801.9921875,1160.38,1132.35,1167.46,5756,9888,6596,0
"761",793.546203613281,2.49594449996948e-07,1399201.5,3677835.8125,1198.14,1194.21,1198.14,5941,10298,6961,0
"762",859.618259974888,8.55042820885068e-08,1395396,8447171.0625,1354.48,1344.12,1356.83,6302,11210,7764,0
"763",859.613057454427,1.82787577311198e-06,1394034.75,6370675.75,1290.22,1283.58,1292.22,6302,11211,7766,0
"764",713.573840332031,3.4719705581665e-07,1386375.25,5126196.75,1365.05,1358.79,1366.73,5365,9140,5962,0
"765",872.730900878906,1.02753440539042e-06,1385065.875,17478538.3359375,1519.5,1516.32,1585.85,6365,11389,7925,0
"766",158.975375366211,1.62981450557709e-10,1384476.375,2586556.87304688,512.096,502.764,513.935,203,304,221,0
"767",756.591680036272,6.61868257682864e-07,1376675.125,24106983.6113281,1567.15,1539.04,1640.03,5703,9771,6499,0
"768",1151.70657009549,2.11513704723782e-07,1376565.75,8807852.09375,1120.97,1112.93,1135.67,7249,12544,8466,0
"769",715.581888834635,9.43740208943685e-08,1376015.875,3569914.375,1369.49,1366.73,1371.74,5384,9170,5997,0
"770",805.649826049805,6.50621950626373e-06,1375382.875,7614050.9375,1281.22,1271.76,1286.74,6009,10485,7137,0
"771",757.551849365234,2.89194285869598e-06,1373633.25,3672519.30859375,1173.41,1160.38,1176.05,5714,9790,6512,0
"772",168.9892578125,9.31322574615479e-10,1372402.25,4798978,1724.39,1714.83,1724.39,360,562,405,0
"773",874.736079406738,9.02406441477629e-06,1369674.125,28675633.1972656,1507.33,1470.31,1582.68,6374,11412,7951,0
"774",801.639038085938,4.27166620890299e-07,1368910,8123991.875,1304.37,1300.48,1312.55,5986,10421,7072,0
"775",754.558544921875,5.89340925216675e-07,1367810.125,6256446.875,1361.02,1358.79,1366.73,5691,9748,6478,0
"776",873.729333496094,1.51991844177246e-07,1367274.75,4700457.609375,1484.16,1476.12,1485.98,6369,11397,7936,0
"777",846.643683539497,6.77485432889726e-06,1366139,5273749.4140625,1271.76,1255.94,1276.09,6240,11027,7584,0
"778",794.60489327567,9.98200405211676e-07,1361649.125,7281534.5,1187.5,1180.62,1192.63,5945,10310,6971,0
"779",744.564320882161,2.13707486788432e-07,1352146.75,5819512.6875,1217.17,1214.54,1224.75,5622,9606,6352,0
"780",762.507646833147,7.8692322685605e-07,1348224.75,7234806.53125,1188.82,1188.82,1200.12,5745,9859,6572,0
"781",859.617879231771,1.31974617640177e-06,1346632.75,6949900.125,1319.09,1312.55,1337.81,6302,11210,7765,0
"782",743.542761230469,2.97278165817261e-07,1344443,4727798.875,1376.05,1376.05,1384.31,5616,9588,6330,0
"783",838.620190429687,2.41026282310486e-07,1344158.375,5359073.9375,1304.37,1302.16,1312.55,6199,10922,7479,0
"784",856.661917550223,3.56918289547875e-07,1343427.625,7397589.1875,1406.78,1404.56,1418.6,6289,11169,7724,0
"785",765.577746582031,4.12389636039734e-07,1341290.375,5127646.4375,1232.77,1229.09,1236.8,5764,9908,6607,0
"786",825.539611816406,9.12696123123169e-08,1341170.5,6326205,1068.73,1068.73,1080.24,6122,10750,7353,0
"787",756.587565104167,7.14759031931559e-07,1332134.625,4196859.71875,1304.37,1300.48,1310.68,5703,9772,6502,0
"788",858.605983189174,4.53066258203416e-07,1331526,7209045.625,1255.94,1249.25,1261.52,6299,11197,7754,0
"789",755.544738769531,1.11572444438934e-06,1329504.125,4745868.03125,1227.38,1219.53,1227.38,5698,9758,6488,0
"790",840.626054243608,1.38885595581748e-06,1329171.5,9528726.15625,1273.57,1264.41,1285.15,6208,10943,7499,0
"791",798.627852376302,3.08915263130551e-07,1328687.25,13474159.625,1295.76,1290.22,1317.11,5969,10378,7032,0
"792",846.6458984375,1.01625919342041e-06,1324747.625,5288054,1295.76,1292.22,1300.48,6240,11027,7585,0
"793",168.989280700684,7.76102145512899e-11,1321167.5,4824249.5,1709.12,1704.1,1712.45,360,562,406,0
"794",881.602076939174,1.34465240296863e-06,1320986.875,6670991.4375,1187.5,1180.62,1192.63,6426,11502,8031,0
"795",280.945404052734,0,1320540.375,4635468.25,942.026,938.505,956.442,1785,2791,1937,0
"796",727.565724690755,9.39394036928813e-07,1318142.125,4536174.5,1304.37,1298.39,1308.05,5487,9351,6140,0
"797",766.630334472656,3.97529866960314e-07,1314441,7399767.765625,1188.82,1173.41,1192.63,5767,9919,6620,0
"798",768.636657714844,2.26497650146484e-06,1313341.5,3543829.5,1200.12,1196.46,1202.62,5778,9953,6650,0
"799",749.563787841797,2.00710362858242e-07,1312499.75,9091251.3125,1308.05,1292.22,1310.68,5659,9686,6419,0
"800",821.601531982422,3.60111395517985e-08,1310836.375,4583011.3125,1348.43,1346.61,1352.77,6096,10697,7319,0
"801",748.520416259766,5.47617673873901e-07,1309150.25,4398766.75,1224.75,1220.85,1227.38,5652,9669,6404,0
"802",801.588668823242,3.91000260909398e-06,1300942.25,3957920.9375,1348.43,1344.12,1350.78,5986,10422,7073,0
"803",478.294150003573,3.23748170602612e-08,1300816.125,24201324.8515625,475.911,474.308,551.491,3572,6171,4334,0
"804",244.9853515625,7.45058059692383e-10,1298450,7183232.75,1610.65,1595.4,1616.88,1404,2195,1479,0
"805",829.661033630371,2.83055539642062e-07,1296141.375,5308019.984375,1278.59,1264.41,1279.9,6145,10802,7388,0
"806",168.98921585083,1.61041195193927e-09,1294972.625,4609421.75,1809.89,1806.96,1814.23,360,563,407,0
"807",800.544509887695,6.06911877791087e-07,1293834.75,3885680.375,1160.38,1160.38,1167.46,5981,10410,7065,0
"808",751.52323774858,4.99256632544778e-07,1293831.875,9381623.125,1116.11,1112.93,1140.25,5671,9709,6445,0
"809",244.985469818115,6.79089377323786e-10,1293605.625,4354794.25,1457.19,1451.65,1460.37,1404,2196,1481,0
"810",805.650227864583,1.10131998856862e-05,1291864.5,3104011.8125,1288.69,1288.69,1292.22,6009,10485,7138,0
"811",713.289721679688,2.26663218604194e-07,1289920.625,6272931.578125,1241.11,1222.94,1241.11,5364,9139,5961,0
"812",765.578084309896,1.79807345072428e-07,1289629.375,6371063.875,1247.94,1238.75,1261.52,5764,9908,6608,0
"813",798.626892089844,1.98185443878174e-06,1286470.875,8095336.6953125,1288.69,1271.76,1288.69,5969,10378,7033,0
"814",715.582275390625,1.42902135848999e-06,1284478.625,6272608.3125,1376.05,1373.83,1384.31,5384,9170,5998,0
"815",830.579569498698,7.04328219095866e-07,1284313.5,6477820.4375,1212.18,1207.61,1219.53,6151,10818,7394,0
"816",757.551605224609,1.64918601512909e-06,1281748.5,6304534.4375,1235.13,1229.09,1238.75,5714,9790,6513,0
"817",840.576165093316,9.78582021262911e-06,1278301.875,7404249.21875,1378.4,1366.73,1384.31,6208,10944,7501,0
"818",733.582427978516,1.00582838058472e-07,1276499.5,4286479.3125,1317.11,1315.93,1320.63,5542,9439,6206,0
"819",244.985473632812,NA,1276425.875,1276425.875,1450.24,1450.24,1450.24,1404,2196,1482,0
"820",280.945353190104,6.20881716410319e-10,1275748.625,6534770.5625,995.95,981.177,998.451,1785,2792,1939,0
"821",244.985366821289,NA,1273963.375,1273963.375,1623.1,1623.1,1623.1,1404,2195,1480,0
"822",868.717142740885,1.97688738505046e-07,1269913.25,6522446.6875,1525.32,1522.54,1535.99,6346,11329,7885,0
"823",802.64094543457,1.19691883975809e-06,1269100.625,9924047.125,1283.58,1271.76,1292.22,5990,10436,7091,0
"824",453.228439331055,2.68713954616995e-08,1268899.125,12495280.4375,260.806,222.444,263.177,3395,5760,4027,0
"825",444.973030090332,3.33723922570546e-09,1267485.5,4040742.125,1457.19,1451.65,1460.37,3328,5615,3934,0
"826",778.544108072917,2.6772419611613e-07,1262843.75,6606352.375,1151.93,1148.01,1160.38,5838,10095,6782,0
"827",733.582046508789,1.54071797927221e-06,1261466.625,4555736.8125,1312.55,1308.05,1313.95,5542,9439,6207,0
"828",715.579833984375,1.50501728057861e-06,1260054.75,7480155.1875,1361.02,1344.12,1363.37,5384,9170,5999,0
"829",766.632497151693,4.52610353628794e-06,1256859.5,6632453.875,1204.97,1198.14,1209.96,5767,9919,6621,0
"830",280.945404052734,0,1256123.75,2209083.5,963.9,963.9,968.375,1785,2791,1938,0
"831",881.602734375,7.49528408050537e-07,1255148.625,4360157.75,1198.14,1194.21,1202.62,6426,11502,8032,0
"832",694.626589174624,4.48939934415355e-06,1255059.875,18236718.5253906,1582.68,1548.5,1629.46,5204,8889,5814,0
"833",709.610604422433,2.41256895519438e-08,1253947.125,7381918.875,1579.5,1576.17,1595.4,5327,9073,5923,0
"834",850.66813659668,1.10206504662832e-07,1251264.5,4272143.6875,1391.18,1386.26,1392.99,6259,11089,7647,0
"835",840.553907606337,8.09950547085868e-06,1251006.625,8151967.75,1232.77,1222.94,1238.75,6208,10945,7503,0
